-6.734579200000000299e+01,-1.355164599999999986e+01,7.336592999999999698e+00,-4.363851400000000069e+01,2.729815699999999978e+01,3.716157100000000213e+01,6.929678599999999733e+01,7.915420100000000048e+01,3.691610000000000014e+01,2.481412999999999869e+00,-8.529731900000000167e+01,-8.275487099999999430e+01,-5.104414100000000332e+01,-3.351260899999999765e+01,3.057170000000000165e-01,2.107467199999999963e+01,3.499265599999999665e+01,2.296508599999999944e+01,3.230694900000000302e+01,1.310188129999999944e+02,1.582623680000000093e+02,1.524445519999999874e+02,1.919894339999999886e+02,2.110286319999999876e+02
-6.734579200000000299e+01,-1.355164599999999986e+01,7.336592999999999698e+00,-4.363851400000000069e+01,2.729815699999999978e+01,3.716157100000000213e+01,6.929678599999999733e+01,7.915420100000000048e+01,3.691610000000000014e+01,2.481412999999999869e+00,-8.529731900000000167e+01,-8.275487099999999430e+01,-5.104414100000000332e+01,-3.351260899999999765e+01,3.057170000000000165e-01,2.107467199999999963e+01,3.499265599999999665e+01,2.296508599999999944e+01,3.230694900000000302e+01,1.310188129999999944e+02,1.582623680000000093e+02,1.524445519999999874e+02,1.919894339999999886e+02,2.110286319999999876e+02
7.032961000000000240e+01,5.339395600000000286e+01,6.727700900000000672e+01,4.739997300000000280e+01,4.440341099999999841e+01,5.705797499999999900e+01,9.894162500000000193e+01,1.172657350000000065e+02,1.159312699999999978e+02,1.139199160000000006e+02,1.195191030000000012e+02,1.265067930000000018e+02,1.251784660000000002e+02,1.477360810000000129e+02,1.502096799999999917e+02,1.605240019999999959e+02,1.455015260000000126e+02,1.505696519999999907e+02,1.567470179999999971e+02,1.915472389999999905e+02,1.102548879999999940e+02,1.460124109999999860e+02,2.539351149999999961e+02,2.884280830000000151e+02
2.783816110000000208e+02,3.077244160000000193e+02,3.361992759999999976e+02,3.365466880000000174e+02,3.285785639999999717e+02,3.217800710000000208e+02,2.781176150000000007e+02,1.764660590000000013e+02,1.819767089999999996e+02,2.482659510000000012e+02,3.130566840000000184e+02,2.926457879999999818e+02,2.341838229999999896e+02,2.786920600000000263e+02,3.001181960000000117e+02,3.328842819999999847e+02,2.836464750000000095e+02,2.488755060000000014e+02,2.761175959999999918e+02,2.748877640000000042e+02,2.459086869999999863e+02,2.381284479999999917e+02,2.711541910000000257e+02,2.949793429999999717e+02
3.144509999999999916e+00,2.209631399999999957e+01,-8.105620000000000047e-01,4.354152000000000022e+00,1.453379400000000032e+01,3.770879099999999795e+01,8.378920300000000054e+01,1.143531289999999956e+02,1.678396299999999997e+02,1.831529459999999858e+02,1.367833119999999951e+02,9.376514000000000237e+01,1.939555000000000007e+01,1.379205999999999932e+01,2.896719500000000025e+01,6.606268099999999777e+01,4.514740700000000118e+01,8.660406100000000151e+01,9.773393900000000656e+01,1.911624669999999924e+02,1.022328069999999940e+02,1.168287669999999991e+02,1.184137829999999951e+02,1.325367660000000001e+02
5.195171000000000205e+00,-1.778856999999999999e+01,-7.039962000000000053e+00,3.739919799999999839e+01,3.590995399999999904e+01,4.174873399999999890e+01,4.686616500000000229e+01,2.099259800000000098e+01,1.986591500000000110e+01,6.914608900000000347e+01,2.978525000000000134e+01,-1.733762000000000025e+00,1.611816500000000119e+01,1.088668229999999966e+02,1.489646280000000047e+02,1.339916249999999991e+02,4.998769800000000174e+01,6.833320899999999654e+01,7.821733700000000056e+01,2.434666999999999959e+01,1.589011600000000080e+01,-1.116146000000000083e+00,6.164074000000000098e+01,1.052206099999999935e+02
-1.400001600000000046e+01,-2.867079000000000022e+01,-1.702313900000000046e+01,1.635607699999999909e+01,1.624553699999999878e+01,2.051853099999999941e+01,1.481407340000000090e+02,8.821001099999999440e+01,4.463363900000000228e+01,4.780841399999999908e+01,7.648759300000000394e+01,1.072552249999999958e+02,1.652545299999999884e+02,1.573965689999999995e+02,1.869278529999999989e+02,2.435319289999999910e+02,1.787408000000000072e+02,2.026581720000000075e+02,1.682583439999999939e+02,2.508061390000000017e+02,2.169614349999999945e+02,1.506302860000000123e+02,2.965709999999999980e+01,8.153419999999999845e+01
2.657391000000000076e+02,2.122417000000000087e+02,1.941465000000000032e+02,1.628514000000000124e+02,1.924849000000000103e+02,2.670095999999999776e+02,2.905453999999999724e+02,1.551694999999999993e+02,1.496568000000000040e+02,1.996624030000000118e+02,1.808768080000000111e+02,2.406833220000000040e+02,3.098469590000000267e+02,3.865655560000000150e+02,3.939129980000000160e+02,3.255423529999999914e+02,2.510978320000000110e+02,2.003740430000000003e+02,1.752277620000000127e+02,1.674870369999999866e+02,2.235391679999999894e+02,1.247102059999999994e+02,1.006148740000000004e+02,1.145077330000000018e+02
1.885594780000000128e+02,1.847434680000000071e+02,1.984733180000000061e+02,1.613207429999999931e+02,2.146091150000000027e+02,2.342653210000000001e+02,2.651902029999999968e+02,2.408656599999999912e+02,3.223650969999999916e+02,3.631764269999999897e+02,1.846503969999999981e+02,2.227803260000000023e+02,2.124000709999999970e+02,2.314562380000000132e+02,2.251223490000000140e+02,3.096288720000000012e+02,1.601107379999999978e+02,1.989771460000000047e+02,1.441338529999999878e+02,2.646361590000000206e+02,3.060614310000000273e+02,2.781098969999999895e+02,1.897356780000000072e+02,1.101907999999999959e+02
-1.159144320000000050e+02,-1.695489169999999888e+02,-1.954429269999999974e+02,-1.740606710000000135e+02,-1.669589459999999974e+02,-1.622865539999999953e+02,-1.343186039999999934e+02,-1.474555569999999989e+02,-1.496396829999999909e+02,-1.614048530000000028e+02,-1.658258669999999881e+02,-1.884167459999999892e+02,-2.121138899999999978e+02,-5.932317299999999705e+01,-1.574318199999999912e+01,-7.397567999999999699e+01,-6.485391799999999307e+01,1.232779200000000053e+01,-3.128353699999999904e+01,-2.289817700000000045e+01,-1.521052000000000071e+00,1.621800400000000053e+01,-2.745282399999999967e+01,-6.151212000000000124e+00
3.518272230000000036e+02,3.030229229999999916e+02,2.787451229999999782e+02,2.689366229999999973e+02,1.938591230000000110e+02,1.427881230000000130e+02,1.188959229999999963e+02,-1.595307700000000040e+01,-5.700267699999999849e+01,-5.859837699999999927e+01,2.218812300000000093e+01,2.241462229999999920e+02,2.395483230000000106e+02,3.503324230000000057e+02,3.782752229999999827e+02,3.932179229999999848e+02,3.220657229999999913e+02,3.190724230000000148e+02,2.898394230000000107e+02,2.315061230000000023e+02,2.011433230000000094e+02,2.098978229999999883e+02,1.541832229999999981e+02,1.854074229999999943e+02
-4.998039899999999847e+01,-5.923769899999999922e+01,-7.809699899999999673e+01,-6.431229899999999589e+01,-6.634649899999999434e+01,-1.727249899999999982e+01,2.576330099999999845e+01,-4.576749900000000082e+01,-1.288982990000000086e+02,-1.133712989999999934e+02,5.186570100000000139e+01,-7.770599900000000559e+01,-9.659149899999999889e+01,-1.418186990000000094e+02,-5.580909900000000334e+01,-1.248490989999999954e+02,-1.408638990000000035e+02,-7.032879900000000362e+01,-1.045852990000000062e+02,-1.563305990000000065e+02,-1.384289990000000046e+02,-1.624753990000000101e+02,-1.318931990000000098e+02,-7.010209899999999550e+01
9.014900000000000801e+00,1.346499999999999986e+01,4.093829999999999814e+01,5.066149999999999665e+01,1.241068000000000069e+02,1.220131999999999977e+02,1.862179999999999893e+02,2.054753000000000043e+02,1.997601999999999975e+02,2.022823999999999955e+02,1.948391000000000020e+02,2.085970000000000084e+02,1.781314000000000135e+02,1.545418999999999983e+02,2.228329999999999984e+02,1.559842999999999904e+02,1.578148999999999944e+02,5.279710000000000036e+01,-2.611699999999999910e+00,3.541850000000000165e+01,1.097601999999999975e+02,3.323850000000000193e+01,3.834649999999999892e+01,-9.115999999999999659e+00
6.689149999999999352e+01,7.918439999999999657e+01,3.972710000000000008e+01,8.670550000000000068e+01,2.478040000000000020e+01,4.201030000000000086e+01,6.045909999999999940e+01,-1.054039999999999964e+02,-1.465814000000000021e+02,-2.115414000000000101e+02,-8.411719999999999686e+01,-3.490590000000000259e+01,1.445100000000000051e+01,9.365389999999999304e+01,8.337130000000000507e+01,1.455030000000000001e+01,-2.353079999999999927e+01,5.672659999999999769e+01,3.237539999999999907e+01,4.692739999999999867e+01,-1.273600000000000065e+00,8.652599999999999625e+00,5.574710000000000321e+01,-3.739529999999999887e+01
1.639057999999999993e+02,1.957153999999999883e+02,1.398916999999999859e+02,1.164334000000000060e+02,1.403744000000000085e+02,1.226064999999999969e+02,1.267933000000000021e+02,1.834318000000000097e+02,2.033369999999999891e+02,2.518462000000000103e+02,2.333939000000000021e+02,2.680228999999999928e+02,4.774456000000000131e+02,4.801641060000000039e+02,2.770506629999999859e+02,2.920754689999999982e+02,2.282084549999999865e+02,2.218071119999999894e+02,2.283271019999999965e+02,2.646571490000000040e+02,2.742746080000000006e+02,2.955288130000000137e+02,2.072878969999999867e+02,2.364450260000000128e+02
-9.517295000000000726e+00,6.153863100000000230e+01,6.754095300000000179e+01,9.056717500000000598e+01,4.124383999999999872e+01,1.934239399999999875e+01,1.530234699999999926e+01,4.957446000000000019e+00,5.217102299999999815e+01,2.537878600000000162e+01,2.407291999999999987e+00,8.987628000000000839e+00,1.441325800000000079e+01,1.058222619999999949e+02,1.285877869999999916e+02,1.837275129999999876e+02,1.675733470000000125e+02,7.071933500000000095e+01,8.433238500000000215e+01,1.572912910000000011e+02,1.801658160000000066e+02,2.061625589999999875e+02,1.822088400000000092e+02,2.227134969999999896e+02
1.807556800000000123e+02,2.108118729999999914e+02,2.082596090000000117e+02,2.411947260000000028e+02,2.152587609999999927e+02,1.940378619999999898e+02,2.143915409999999895e+02,1.670638309999999933e+02,1.216246260000000063e+02,1.424267450000000110e+02,1.095652290000000022e+02,1.302980009999999993e+02,1.447991710000000012e+02,1.543727039999999988e+02,1.559199120000000107e+02,1.522930680000000052e+02,1.184419340000000034e+02,2.595774199999999965e+01,2.277340099999999978e+01,-3.032095800000000096e+01,-1.426407599999999931e+01,-2.395640200000000064e+01,-1.357577099999999959e+01,3.059019599999999883e+01
