Imbalance
183.152946
136.783312
93.76514
19.39555
13.79206
28.967195
66.062681
45.147407
86.604061
97.733939
191.162467
102.232807
116.828767
118.413783
132.536766
5.195171
-17.78857
-7.039962
37.399198
35.909954
41.748734
46.866165
20.992598
19.865915
69.146089
29.78525
-1.733762
16.118165
108.866823
148.964628
133.991625
49.987698
68.333209
78.217337
24.34667
15.890116
-1.116146
61.64074
105.22061
-14.000016
-28.67079
-17.023139
16.356077
16.245537
20.518531
148.140734
88.210011
44.633639
47.808414
76.487593
107.255225
165.25453
157.396569
186.927853
243.531929
178.7408
202.658172
168.258344
250.806139
216.961435
150.630286
29.6571
81.5342
265.7391
212.2417
194.1465
162.8514
192.4849
267.0096
290.5454
155.1695
149.6568
199.662403
180.876808
240.683322
309.846959
386.565556
393.912998
325.542353
251.097832
200.374043
175.227762
167.487037
223.539168
124.710206
100.614874
114.507733
188.559478
184.743468
198.473318
161.320743
214.609115
234.265321
265.190203
240.86566
322.365097
363.176427
184.650397
222.780326
212.400071
231.456238
225.122349
309.628872
160.110738
198.977146
144.133853
264.636159
306.061431
278.109897
189.735678
110.1908
-115.914432
-169.548917
-195.442927
-174.060671
-166.958946
-162.286554
-134.318604
-147.455557
-149.639683
-161.404853
-165.825867
-188.416746
-212.11389
-59.323173
-15.743182
-73.97568
-64.853918
12.327792
-31.283537
-22.898177
-1.521052
16.218004
-27.452824
-6.151212
351.827223
303.022923
278.745123
268.936623
193.859123
142.788123
118.895923
-15.953077
-57.002677
-58.598377
22.188123
224.146223
239.548323
350.332423
378.275223
393.217923
322.065723
319.072423
289.839423
231.506123
201.143323
209.897823
154.183223
185.407423
-49.980399
-59.237699
-78.096999
-64.312299
-66.346499
-17.272499
25.763301
-45.767499
-128.898299
-113.371299
51.865701
-77.705999
-96.591499
-141.818699
-55.809099
-124.849099
-140.863899
-70.328799
-104.585299
-156.330599
-138.428999
-162.475399
-131.893199
-70.102099
9.0149
13.465
40.9383
50.6615
124.1068
122.0132
186.218
205.4753
199.7602
202.2824
194.8391
208.597
178.1314
154.5419
222.833
155.9843
157.8149
52.7971
-2.6117
35.4185
109.7602
33.2385
38.3465
-9.116
66.8915
79.1844
39.7271
86.7055
24.7804
42.0103
60.4591
-105.404
-146.5814
-211.5414
-84.1172
-34.9059
14.451
93.6539
83.3713
14.5503
-23.5308
56.7266
32.3754
46.9274
-1.2736
8.6526
55.7471
-37.3953
163.9058
195.7154
139.8917
116.4334
140.3744
122.6065
126.7933
183.4318
203.337
251.8462
233.3939
268.0229
477.4456
480.164106
277.050663
292.075469
228.208455
221.807112
228.327102
264.657149
274.274608
295.528813
207.287897
236.445026
-9.517295
61.538631
67.540953
90.567175
41.24384
19.342394
15.302347
4.957446
52.171023
25.378786
2.407292
8.987628
14.413258
105.822262
128.587787
183.727513
167.573347
70.719335
84.332385
157.291291
180.165816
206.162559
182.20884
222.713497
180.75568
210.811873
208.259609
241.194726
215.258761
194.037862
214.391541
167.063831
121.624626
142.426745
109.565229
130.298001
144.799171
154.372704
155.919912
152.293068
118.441934
25.957742
22.773401
-30.320958
-14.264076
-23.956402
-13.575771
30.590196
-38.528797
-21.439894
-64.18063
-55.141885
-60.348902
-10.002153
26.514771
-52.676067
-23.991302
-44.113813
-50.757209
-85.890378
-172.139344
-136.336988
-45.747358
-8.397641
-13.316798
-33.617871
-72.726781
-27.593403
-86.925963
-28.121371
3.534226
64.471822
127.959912
160.264426
183.258812
215.681074
195.67109
160.655028
143.299401
161.226839
246.209331
175.437343
203.551433
211.607521
331.096229
469.67547
582.301915
518.961088
385.440179
240.06046
237.395369
332.943783
349.383383
290.24996
301.524008
312.128543
158.664529
122.011482
134.035099
50.017624
37.47949
103.746622
89.074054
7.389903
72.050525
3.06567
97.915494
215.960492
203.107704
257.628176
272.130306
329.340106
311.260966
354.631302
374.046543
384.790847
321.610084
255.842258
292.055792
325.476804
213.465022
183.852428
247.846743
211.909524
185.943935
114.66348
160.499322
242.144366
329.784056
315.386674
325.380376
403.505828
457.170161
408.256854
362.410197
332.969707
302.839912
231.195237
236.917636
207.926929
170.593556
124.364157
167.974595
251.391082
51.396004
30.812269
90.373401
139.150869
77.864492
77.937088
136.362771
168.740397
161.771961
134.715007
210.096384
234.566177
167.807048
90.128007
18.210467
14.181767
-66.466856
-171.025428
-69.751993
-4.34963
11.05027
-19.326206
-170.169122
-184.929481
-115.994766
-68.336156
-56.525134
-74.409634
-35.950402
58.132741
45.92211
19.846179
79.545086
86.127847
105.73384
137.066398
175.857543
201.596346
280.068292
262.9545
288.614906
295.876244
264.110765
199.982674
186.011145
161.227431
205.9876
97.335419
68.069206
63.038194
65.373026
85.11769
39.915161
75.555253
108.108483
58.93221
-28.05235
-1.160193
153.853603
226.527315
232.169585
212.831315
211.599557
195.351556
115.093694
5.495091
1.633874
-26.93424
-24.35434
-79.217655
-125.464958
-232.942635
7.377255
27.564908
60.037808
110.345735
64.389786
-20.157478
-67.436292
-130.450615
30.22774
95.452889
58.779655
-7.039504
3.467757
-18.374223
-167.482995
-82.790936
-55.697647
-97.388939
-157.660979
-126.554496
-158.376662
-174.02423
-80.664546
7.697666
-93.597549
-130.926891
-143.979579
-120.094891
-45.820113
-26.230828
-53.205359
-138.910986
-157.566074
-223.80348
-209.186841
-256.110118
-316.807158
-321.831245
-306.239833
-292.160079
-314.531957
-288.215687
-268.181655
-214.207966
-285.591849
-283.677379
-243.17597
-245.20909
-42.082376
6.901016
69.138267
100.918463
155.442196
93.714518
65.491703
94.016333
109.829944
28.367415
31.583602
57.659205
120.821458
154.30329
134.764571
95.547399
-0.526243
-138.623461
-81.319064
-61.83637
-21.056346
-70.26974
6.653459
8.212037
4.468794
-13.864092
29.866767
-24.072417
-6.73007
-14.938227
-0.822459
-76.083519
-74.172746
-84.297407
-177.032023
-229.470888
-249.980981
-281.396556
-245.780782
-208.448781
-204.925442
-216.822169
-153.428951
-108.49102
-55.354089
-87.119012
-150.326598
-148.735947
-294.835418
-277.346432
-279.057313
-273.173396
-267.799763
-293.696256
-180.970846
-155.115608
-137.372112
-133.021003
-89.656578
-108.442102
-21.622504
63.318782
126.441628
177.264346
84.99326
73.446066
-27.604299
9.586789
-14.637462
-59.205264
-16.137112
-24.006756
-79.614138
-67.708286
-72.823432
-84.627866
-156.684028
-77.589297
-105.343048
-98.142626
-16.498615
73.2628
99.435524
139.368733
181.295595
191.470286
92.630855
216.788748
197.892673
148.621357
192.983095
242.851981
82.927581
138.850371
12.234588
26.051426
190.371106
183.778342
169.645235
187.657894
261.900476
342.917838
293.653147
332.923909
279.824326
262.230629
233.141585
228.427063
248.31475
324.252714
347.60769
375.247732
385.962657
276.541711
264.52394
232.450024
196.435858
201.604318
204.703344
224.207768
110.904758
74.474891
22.035647
30.679495
38.280816
102.807913
106.573346
104.974041
144.38213
138.570849
234.720859
247.34037
360.591311
344.87844
350.014844
329.61373
328.253916
295.23384
386.105704
442.2547
361.138451
334.192787
265.857273
252.545585
200.786701
140.415917
161.163757
157.972132
182.533389
163.300589
278.227114
263.960128
285.506375
348.138739
366.10954
404.318809
374.794512
394.826057
458.515177
543.247724
604.148324
453.018927
407.405815
340.946717
328.560276
283.37617
263.187339
264.577071
163.184746
169.577916
149.384917
239.012425
126.212511
154.404004
148.575572
214.650065
287.833887
324.086529
316.927617
292.872491
271.073113
279.271989
312.189705
309.513427
332.689283
291.098038
213.201765
205.759371
184.201808
-43.158866
14.752758
65.594645
-102.267531
-62.343588
-84.943221
-85.520092
-77.244247
-15.824373
75.761807
83.718804
176.224161
161.413754
292.647221
288.515716
262.897473
234.712151
178.977928
190.152687
218.192782
183.825513
227.109206
290.390746
270.019084
189.468006
164.232764
67.976235
293.820235
236.836044
198.680678
198.492093
162.167203
89.662278
60.884255
-13.763246
44.883169
109.057976
131.477916
143.934861
204.848772
262.473662
252.011874
256.858876
279.313097
226.153426
206.249372
169.795763
142.85691
183.550929
188.910945
185.479483
52.385288
16.378375
30.519131
-5.768328
-10.750067
21.709531
65.245365
94.431583
33.613704
72.952085
92.395763
47.042502
33.827846
57.368835
18.979011
-48.824081
23.432992
-5.115313
41.540142
89.823886
106.140662
137.50676
65.97706
108.544899
56.730476
37.927812
37.521039
53.705806
102.193285
90.483155
89.462254
164.085206
236.691674
296.009488
291.883121
188.716038
181.544237
108.132741
139.892787
153.432918
285.841285
227.05575
232.328156
251.055875
389.316219
288.746997
235.734429
266.431092
161.155681
114.73899
108.180828
127.971459
107.45629
62.916239
36.286605
67.58798
78.140272
70.070018
43.858193
-36.353707
-124.54255
-163.952271
-225.298398
-249.903423
-257.643552
-217.208663
-203.991646
-150.037681
-124.8657
-89.743361
-67.603559
-78.104406
-221.531871
-194.824239
-160.761424
-105.78413
-53.321038
-64.255663
-109.659716
-92.256224
16.716595
-50.532782
-27.436682
-87.510464
13.991866
43.991215
53.68154
-16.070186
-40.316509
-18.686015
2.114134
-29.388055
-14.983977
-46.425945
-54.214745
-77.008064
-38.271265
-3.05279
29.435819
25.731848
34.573129
62.845818
177.652548
95.59015
86.443779
139.105931
161.529617
182.487895
181.112577
123.621377
109.103025
10.284416
-3.052476
105.932696
82.381761
83.363974
39.041652
73.779154
159.484411
149.139295
165.143318
275.790431
268.243072
306.588349
290.645042
180.773045
141.611423
181.328579
126.127978
253.849624
174.407679
174.67709
148.514713
140.71543
100.671592
105.903381
107.23891
104.351628
98.915475
27.175787
24.429393
35.733416
-26.616002
-89.629894
-83.144054
-74.578165
-156.253479
-186.543181
-275.494703
-275.359242
-216.607416
-198.518394
-49.566835
-30.093829
-2.287739
-14.834374
10.715313
-11.529095
49.211704
209.867959
124.653059
66.724414
-11.217436
-1.526711
30.378864
9.603589
12.682469
54.399747
65.035995
-34.168936
-45.142661
-131.045762
-42.19486
-36.905699
-113.811048
-116.699836
4.725137
10.661149
0.282678
91.370205
148.31911
156.504606
100.662634
11.627441
-53.929342
12.644684
44.079074
2.56852
-14.978875
-24.696842
-78.404233
-156.514846
-250.242041
-219.634346
-303.233884
-293.002841
-326.383144
-280.395089
-228.755734
-245.640078
-210.030372
-171.172157
-93.715556
-92.045273
-77.874368
-46.316586
-84.007631
-133.825431
-68.711658
-36.941899
-69.160933
-54.441599
-46.981596
-18.862244
-53.824437
17.27904
-55.552931
-65.309505
-67.70739
-118.664115
-158.030488
-142.600035
-37.647617
-5.521557
-28.018291
-87.942966
-49.357554
-56.882075
-83.496971
-61.666015
56.380049
123.921807
43.417845
69.615256
-29.910206
19.583371
112.466498
151.362293
196.696989
83.727457
134.096442
113.375984
81.802873
75.219591
35.990451
-11.000778
-118.640339
-25.959801
41.693001
27.901486
-50.744671
-99.751147
-31.04904
18.372944
-12.917881
-51.144501
-124.070412
-145.215236
-98.775911
-75.63497
-20.777556
-35.594175
-13.951702
65.479643
-15.597926
9.342725
-8.000327
-12.260987
-45.307482
-88.364109
-59.974055
-54.162859
-12.604842
-56.045646
-63.960697
-52.809859
-8.198153
24.297275
99.473842
94.184872
90.366419
104.085831
43.559492
51.876764
-7.826198
-41.669891
-14.923947
-70.412336
-29.493631
-90.542823
-158.967747
-87.882569
-23.35213
-11.360202
14.142899
122.933908
80.989584
-3.366842
-106.386173
-87.853573
-92.051938
-128.96869
-60.812294
-102.144081
1.726911
94.319313
7.086533
93.155462
84.49367
-7.222443
-19.365293
-24.160292
76.211908
53.273858
42.223355
87.753497
99.496127
49.669913
-19.853458
77.051104
101.146035
81.016018
-82.544555
-48.303381
-33.252162
5.479029
101.164622
112.428736
143.480434
149.035351
153.285705
131.405867
100.030534
66.898225
18.230104
-21.210225
-47.79234
-64.325761
-90.183985
-96.373441
-151.714356
-182.401639
-284.729778
-268.057516
-197.28897
-117.513196
-41.983235
-68.986131
-140.185093
-122.302202
-168.215102
-162.3053
-69.247118
22.455664
-25.086205
21.524381
18.461155
59.836429
91.519057
119.699113
170.948833
168.40598
170.504307
146.432884
145.145534
155.218773
125.276016
133.903977
136.445764
151.998141
196.932375
252.640828
271.443354
291.029456
342.142829
272.674648
312.692117
303.997364
213.057345
245.625589
205.418799
115.029701
151.047632
143.19009
169.654833
143.424007
98.769666
74.175881
64.406923
71.853906
47.627373
24.284519
23.559695
20.832855
-11.939249
-8.920272
30.752046
70.369718
52.67299
-102.777406
19.632962
90.780739
67.828024
40.605806
-42.753747
5.497793
37.445851
75.892105
71.410247
102.766212
140.404137
151.411699
139.010696
134.932163
87.239426
157.708182
169.436962
120.191324
136.077662
186.737144
258.932009
330.272806
382.629934
383.009372
385.029892
391.215465
216.916919
276.232341
232.099375
201.561179
163.451334
206.484795
205.737893
237.481864
197.705462
114.865001
155.086643
134.043211
53.126747
-3.199908
13.323362
111.712268
94.323584
168.623339
144.766334
133.967448
187.5958
223.456062
266.673985
305.492825
155.41036
156.294421
206.005962
187.058132
198.868155
175.765185
75.47283
113.470177
93.124696
120.918919
109.646496
100.185554
19.651219
26.1265
-32.79871
65.223079
90.635939
89.445203
66.480142
15.90089
41.539945
103.830004
146.226418
172.576436
52.253914
97.114101
48.027799
67.468963
10.124699
-8.892532
-60.790546
-63.734849
-112.89339
-109.277603
-126.624165
-121.128023
-62.86258
-68.763765
-72.872138
11.935798
16.910257
-13.852981
-12.495673
-3.888129
49.951803
56.683322
66.930078
194.912534
105.132545
166.766262
112.980332
87.625087
49.779075
46.565635
28.943042
3.664496
3.867337
-13.467529
0.119155
69.04004
98.838048
161.388565
57.731777
46.530445
5.612367
43.268275
74.234774
123.138398
183.379302
235.162686
304.357085
337.748839
182.755541
165.145261
145.437209
123.389077
67.921779
54.495163
-39.119478
-91.388354
-116.086196
-136.773
-125.712442
-114.831853
-93.470949
-123.982239
-123.267547
-103.575851
23.825112
118.487942
73.736704
69.929317
21.607006
42.822685
67.179097
99.231119
75.091961
136.568087
105.278486
104.57814
98.077433
89.957479
151.883285
132.052468
138.563676
189.660691
216.885683
264.327502
284.683032
253.733724
190.070408
278.208835
278.206678
296.849771
310.577747
312.180242
270.310739
315.113148
320.161643
345.519684
206.101342
212.220192
193.767819
214.120969
110.903913
107.362687
65.35015
79.141116
41.768654
27.250393
71.678426
23.497602
8.574149
19.438416
61.159834
74.900988
-0.490798
-21.635976
-45.319594
-46.006938
-32.171833
-103.212471
-146.702191
-0.657264
-91.951764
-45.61981
8.490095
-57.932143
-103.331556
-72.24325
-35.598599
-10.312729
-18.917402
-9.285275
-60.131549
-112.90281
-108.843965
-105.276261
-117.977888
-195.501827
-344.069665
-346.943123
-412.793204
-422.088491
-439.319081
-438.26128
-449.723897
-314.736492
-290.998737
-257.369569
-226.652832
-233.043528
-217.641615
-211.846019
10.617435
9.871716
20.72626
32.949267
-6.880853
-43.086463
-85.605601
-51.952967
-88.034427
-169.115719
-201.54281
-300.901811
-352.585307
-356.266468
-297.381848
-219.308764
-244.94905
-161.725207
-164.525577
-67.892739
-42.937112
0.489394
20.496271
-59.873143
-79.151932
-41.585892
-21.522393
-10.92526
34.963985
44.21488
88.989097
19.297578
41.224657
68.723655
5.605583
47.963954
27.380557
114.439897
131.530591
183.905226
120.924105
69.228199
88.119853
23.11674
21.466214
44.390306
-10.667848
1.347064
-79.515312
-142.32619
-178.845167
-180.007273
-224.333754
-166.198892
-97.391077
-107.382706
-119.04033
-104.707722
-118.775863
-154.63851
-132.018219
-51.435521
-25.620708
-14.681937
81.978381
99.17582
69.672174
97.440966
98.978032
99.185456
118.683705
35.69785
-148.66287
-172.678538
-223.332401
-253.389473
-222.238799
-188.823141
-144.539956
-161.576762
-58.072605
-17.225759
-71.646333
-53.966902
-85.373935
-63.076676
-68.805213
-105.757496
-118.133979
-98.810056
-136.542593
-131.542878
-188.010296
-218.597152
-273.690597
-207.922886
-122.778921
-142.480609
-177.635797
-268.781805
-287.229351
-389.02552
-596.492577
-609.804904
-528.470589
-213.091438
-201.274288
-261.071184
-169.910307
-138.525204
-74.475425
-24.005127
-26.676801
-20.22507
-214.446806
-212.790478
-93.956821
-93.01668
-132.961245
-123.359885
-186.629954
-224.114105
-215.488966
-201.285709
-178.696842
-158.12164
-217.766712
-234.2438
-190.473303
-155.73509
-159.575628
-117.819417
-113.348076
-72.942385
-44.860053
-81.552734
-127.250843
-26.944106
-55.056825
-75.055661
-86.575371
-62.444266
-60.53549
-0.548161
32.184167
43.69091
53.119777
29.230959
49.496732
85.593601
46.854368
-10.576593
22.561105
-36.753754
-66.661821
-103.396247
-53.696845
-77.686562
-109.889811
-186.638309
-247.54144
-259.953003
-215.797648
-130.799514
-64.093306
-143.444087
-107.649346
-81.789355
-150.935116
-167.978222
-131.76603
-97.348294
-10.868594
-102.366091
-79.4751
-0.431476
-7.292631
27.604063
-26.437348
-163.988434
-166.591392
-194.456593
-253.427577
-314.222024
-365.601387
-345.799569
-230.443645
-218.103038
-227.79975
-194.621196
-135.286175
-121.373718
-233.549542
-185.00777
-140.392737
-110.573912
-106.231699
-101.545953
-25.472077
-58.232186
-60.427906
-39.357965
23.357644
24.030069
-44.412639
-43.3257
119.655615
136.402419
69.196121
85.668103
97.381797
79.857144
95.813458
41.111118
25.552591
0.750443
166.28995
146.706592
191.783919
199.513724
161.240719
123.692872
222.295954
293.265847
311.914923
337.830115
212.681379
124.721851
98.096921
82.421802
119.164897
131.57919
160.925421
331.919408
374.29458
335.624661
185.162814
158.997951
127.616461
127.285809
161.437592
135.923608
119.803485
49.05892
34.965566
57.242987
176.724532
152.595784
309.385062
262.082478
294.159217
296.557341
213.622775
218.289351
106.500823
186.471455
220.283742
287.583745
291.350661
142.936354
190.802912
131.153449
112.510789
65.243959
79.88941
59.811754
45.309489
11.261186
68.867297
68.817466
52.638937
-28.360338
-1.917756
-1.323887
78.307161
37.917837
50.215321
45.506454
34.339661
80.032141
163.155222
254.76488
200.579992
148.720148
159.259208
130.322924
53.000716
39.408192
-12.277042
31.112235
71.629001
131.573505
174.109504
142.035374
205.120578
188.350511
125.975096
214.329885
218.08517
141.264304
42.967226
5.036097
-18.374867
60.482404
85.896389
93.218738
147.28353
101.703891
89.43765
100.822748
120.313653
171.614532
32.132552
-15.119017
-24.082142
-18.00881
-15.685812
60.717841
59.012874
22.171184
78.362577
165.923178
119.044584
107.049272
21.22611
-2.18222
4.328936
62.905412
139.187907
156.416101
167.689926
116.557931
106.94003
115.930431
157.426236
165.553608
208.536532
229.255838
247.432217
204.832795
208.595845
210.835702
254.664992
213.110813
137.689069
87.577153
55.732379
-1.343516
40.530098
10.474967
73.140529
56.028815
32.993517
22.871863
98.362177
5.201818
-57.421191
-46.583813
51.411508
116.861383
50.28349
39.531912
62.445045
91.037824
133.624867
247.54023
315.402931
284.06514
268.420263
183.707936
61.831483
-12.875417
35.875587
-17.207287
-70.828151
-109.6549
-65.44622
-40.277286
9.940056
-18.188568
38.802046
84.874346
144.132435
146.28763
48.986664
99.005116
127.208977
108.048002
129.40702
162.445777
184.375018
194.166319
164.269607
121.379265
91.813132
150.189012
193.26728
139.434085
70.546587
19.801289
-4.875327
11.83476
53.0911
35.454877
59.684578
68.068758
71.271279
84.556543
156.402623
154.065263
189.009977
180.493258
187.766908
180.843236
211.129505
214.824262
175.964867
49.082013
-62.379754
-114.85488
-155.570025
-113.835505
-99.422751
-34.472287
-14.061527
17.456287
12.943908
-57.011052
-83.671517
-40.992773
16.60803
28.254174
51.035517
70.25426
71.201839
153.399945
206.434357
175.424446
150.606147
220.631801
166.739831
166.802053
164.421012
153.435159
137.615461
108.894587
90.766204
27.882981
78.889704
-10.369594
-4.943889
8.278004
-75.242244
-9.382951
-10.776519
146.176221
163.364907
181.183701
144.039076
129.372747
63.654385
-68.090877
-42.844262
-95.872008
-49.498641
35.752094
29.865768
155.322844
139.184867
156.029906
79.43222
47.039293
58.496021
111.385735
124.203204
43.638568
7.882597
2.855489
-13.806419
-57.716855
-48.612408
-64.391474
-51.969794
-57.806284
2.598064
-42.97049
-41.038311
-44.931566
23.010966
63.101531
179.218624
236.573745
64.563951
254.65009
298.225075
183.705211
196.076891
223.081598
205.267213
73.888602
83.791023
61.471754
42.859002
161.5188
166.736982
210.790226
188.115446
222.004171
197.663683
122.734849
199.951936
242.681703
373.46794
346.154367
355.304862
302.345194
213.157977
154.739653
216.4715
250.751038
291.241219
268.803225
256.248027
166.02394
129.485561
82.815641
114.728297
-75.393069
-119.952509
-156.272751
-151.945029
-162.821907
-155.945209
-193.04577
-227.083047
-215.391966
-133.878039
-133.895815
-175.316259
-157.92045
-106.074813
-137.073186
-131.992192
-143.670747
-50.713648
83.735102
35.862894
-81.539218
-104.261107
-99.796309
-105.338476
-27.723414
-52.839506
-2.660347
-35.320776
-40.259769
-15.32021
-67.34746
-63.685147
-64.974555
-44.559506
-64.292263
-67.081221
-38.371611
-42.033684
-16.216542
20.448394
42.902608
106.062579
154.373973
150.007783
121.132328
83.82801
63.134353
107.90399
109.478981
82.883492
101.037255
96.808809
102.538015
81.063513
57.238397
83.337569
91.737463
118.520079
67.374203
158.523204
167.366762
209.675516
166.515803
153.388736
136.871774
85.642653
88.092138
108.595388
95.598119
67.048893
104.814739
158.175007
117.804929
190.421476
206.864086
237.688081
251.086195
271.744636
294.358761
202.47189
95.811644
17.848045
-19.751396
95.915811
124.53157
195.544165
191.175954
100.402399
-4.818797
38.872725
44.402509
86.539607
119.891127
121.669899
120.673401
105.04836
-210.939669
-213.640102
-112.107425
-111.258579
-139.522391
-220.730116
-207.740338
-206.315995
-147.602002
32.008462
5.087569
-16.683052
-59.823017
-7.470489
-40.993627
-26.308507
19.356523
69.142131
-0.326053
47.583405
-23.585074
23.729012
55.492741
59.957465
104.652027
110.951356
52.468033
58.446617
19.859316
18.441129
-9.068301
-77.07524
-41.058729
32.212317
38.629843
147.729548
20.34055
62.941913
3.825761
21.713874
27.370725
50.944144
170.056858
104.296273
145.51602
26.537252
-25.615316
-45.019066
10.398
-12.601166
-87.385329
-66.449318
-69.096992
53.754094
69.839128
-14.81582
30.419947
9.574469
29.999988
141.521273
286.485242
138.267395
143.510424
130.802605
78.653218
-10.512693
22.838278
-2.620628
18.050018
60.721332
107.115928
186.888792
84.555934
88.342908
71.56002
72.93496
111.846713
143.334976
161.528627
88.516028
100.671403
-17.111269
-80.974774
-129.064907
-148.105166
-121.443148
-71.876563
6.747002
52.883636
55.020189
3.959781
-66.35586
52.4882
59.578376
117.817345
203.613509
56.7258
98.385704
-2.672043
105.68148
133.441911
133.779215
211.605846
185.341564
117.991798
43.547506
-74.9595
26.834552
-67.317892
-37.760624
-32.809537
-36.772916
-90.621351
-128.234994
-41.829001
-121.997943
-63.721001
-47.768909
59.068364
-4.685951
36.847102
78.734516
176.692783
117.634574
120.917003
84.133431
164.488367
133.574809
116.108286
115.420602
142.798757
227.941966
215.993837
246.305899
230.510077
250.833854
262.3836
206.897031
199.029826
220.231609
102.759301
153.318237
231.484832
104.200628
79.868965
94.452474
54.052949
81.064306
81.730131
14.881501
180.390185
300.282514
293.059067
313.078662
337.367034
385.379809
359.383446
307.867367
286.073319
229.663979
201.605768
210.714276
320.326214
342.974022
288.230235
228.358135
156.818804
64.06229
127.516385
153.543337
138.673616
166.66675
128.655893
133.865612
276.866952
448.955027
424.414104
345.347111
374.434571
380.460039
336.23744
351.816293
356.309747
359.213727
319.146781
368.741641
290.027735
316.32896
363.717805
353.640981
343.299202
239.923508
102.192102
137.634833
112.910893
187.705873
192.42484
193.611005
416.857028
541.577625
547.266273
426.179251
200.418075
60.577423
-44.466362
47.094738
44.989951
4.110009
-7.096007
96.422582
99.668989
120.870043
211.226515
285.383136
293.559109
243.005786
118.719002
115.617851
110.291897
97.753052
146.078128
187.706313
252.389158
251.052101
185.418174
93.379445
67.105947
43.912618
76.773972
78.726227
37.83518
-10.453661
-45.795166
-30.41146
-0.7516
79.169102
141.66443
107.655198
99.376011
74.392579
37.887265
81.630022
63.951019
39.674635
42.179938
28.865355
9.310195
13.427887
148.322801
242.495789
312.496881
280.194863
337.380348
336.279921
313.199967
293.916305
285.676319
306.148893
353.849737
363.770571
393.963917
279.851299
295.290272
253.999686
290.6861
271.046231
237.855082
220.462366
221.226843
218.837324
247.212353
238.695847
374.224425
402.881217
379.80997
365.96233
352.469935
375.563693
352.912842
360.476421
442.023807
484.238601
460.248961
429.72654
393.315424
374.256205
365.95568
334.429912
242.425945
226.048494
208.413839
183.562648
203.448477
213.075957
191.207332
198.843603
207.633648
223.990884
258.294372
241.936225
310.602571
284.288753
259.505263
249.595216
267.1444
302.91335
286.973075
329.696031
305.067293
279.726763
273.648589
266.879711
172.172004
170.528583
209.659774
173.941953
175.515608
186.788689
219.06122
182.639241
94.559796
63.893694
41.588887
79.525283
67.663693
81.650464
95.466264
67.186978
63.43988
50.199266
67.137209
103.702075
142.794696
102.08979
110.92749
122.52924
199.912605
160.652811
163.942276
179.815003
148.439689
156.005972
90.042257
51.513005
80.18619
182.741765
202.739679
292.21132
217.280764
187.186344
185.479341
142.138491
141.103592
113.369541
171.006325
129.978357
129.019937
98.275886
62.681731
155.670696
96.56445
84.743655
62.007288
59.906681
65.004917
116.501116
151.230903
48.206686
80.963334
78.707229
80.957861
111.277259
-5.438844
2.521347
-4.358702
-38.170215
-19.029975
27.246145
